,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,BROKER INFO,ALL INFO,LIST INFO,BOUGHT INFO,ALL INFO CLEAN,LIST INFO CLEAN,BOUGHT INFO CLEAN,LIST AGENTS,LIST COMPANIES,BOUGHT AGENTS,BOUGHT COMPANIES
5037,PAST SALE,January-27-2023,Single Family Residential,2206 48th Ave,San Francisco,CA,94116,1660000.0,3.0,2.0,San Francisco,2020.0,1746.0,1954.0,,822.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2206-48th-Ave-94116/home/933791,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41010537,N,Y,37.7452109,-122.5068241,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5038,PAST SALE,May-19-2022,Condo/Co-op,851 Van Ness Ave #107,San Francisco,CA,94109,850000.0,2.0,2.0,San Francisco,1067.0,13170.0,2002.0,,797.0,713.0,Sold,,,https://www.redfin.com/CA/San-Francisco/851-Van-Ness-Ave-94109/unit-107/home/861025,San Francisco MLS,422621272,N,Y,37.7835301,-122.4213204,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5039,PAST SALE,January-13-2023,Single Family Residential,1515 Noe St,San Francisco,CA,94131,2100000.0,4.0,3.0,San Francisco,1836.0,2000.0,1912.0,,1144.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1515-Noe-St-94131/home/804146,San Francisco MLS,422684908,N,Y,37.744794,-122.4310188,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5040,PAST SALE,December-2-2022,Condo/Co-op,300 Berry St #822,San Francisco,CA,94158,875000.0,1.0,1.0,SAN FRANCISCO,866.0,41861.0,2009.0,,1010.0,680.0,Sold,,,https://www.redfin.com/CA/San-Francisco/300-Berry-St-94158/unit-822/home/28938794,MLSListings,ML81900720,N,Y,37.773892,-122.396231,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5041,PAST SALE,March-25-2022,Condo/Co-op,950 Tennessee St #217,San Francisco,CA,94107,595000.0,0.0,1.0,San Francisco,432.0,,2020.0,,1377.0,435.0,Sold,,,https://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-217/home/172713167,San Francisco MLS,421608056,N,Y,37.7596747,-122.3898245,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5042,PAST SALE,June-9-2022,Condo/Co-op,733 Front St #413,San Francisco,CA,94111,735000.0,1.0,1.0,San Francisco,800.0,20241.0,2007.0,,919.0,1029.0,Sold,,,https://www.redfin.com/CA/San-Francisco/733-Front-St-94111/unit-413/home/21967081,San Francisco MLS,422629128,N,Y,37.7980575,-122.4000623,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5043,PAST SALE,August-19-2022,Condo/Co-op,170 King St #602,San Francisco,CA,94107,1030000.0,2.0,2.0,San Francisco,1006.0,42969.0,2007.0,,1024.0,825.0,Sold,,,https://www.redfin.com/CA/San-Francisco/170-King-St-94107/unit-602/home/17304766,San Francisco MLS,422649665,N,Y,37.7787673,-122.3915505,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5044,PAST SALE,November-28-2022,Single Family Residential,1467 McKinnon Ave,San Francisco,CA,94124,700000.0,2.0,1.5,Bayview,1295.0,2495.0,1924.0,,541.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1467-McKinnon-Ave-94124/home/748751,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40999377,N,Y,37.7343071,-122.3868981,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5045,PAST SALE,August-5-2022,Condo/Co-op,77 Grand View Ave #202,San Francisco,CA,94114,930000.0,2.0,2.0,San Francisco,1181.0,13673.0,1977.0,,787.0,892.0,Sold,,,https://www.redfin.com/CA/San-Francisco/77-Grand-View-Ave-94114/unit-202/home/1840602,San Francisco MLS,422645022,N,Y,37.7568149,-122.4401709,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5046,PAST SALE,January-10-2023,Single Family Residential,72 San Benito Way,San Francisco,CA,94127,4250000.0,3.0,3.5,San Francisco,3406.0,5022.0,1925.0,,1248.0,218.0,Sold,,,https://www.redfin.com/CA/San-Francisco/72-San-Benito-Way-94127/home/1582282,San Francisco MLS,422698984,N,Y,37.735548,-122.4674892,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5047,PAST SALE,July-6-2022,Multi-Family (5+ Unit),2838 - 2842 Clement St,San Francisco,CA,94121,1280000.0,0.0,,San Francisco,3000.0,1875.0,1917.0,,427.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2838-Clement-St-94121/home/1452458,San Francisco MLS,422637780,N,Y,37.7819281,-122.4899908,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5048,PAST SALE,April-4-2022,Multi-Family (5+ Unit),2945 Van Ness Ave,San Francisco,CA,94109,6170000.0,0.0,,San Francisco,10824.0,4390.0,1924.0,,570.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2945-Van-Ness-Ave-94109/home/559345,San Francisco MLS,421604516,N,Y,37.802801,-122.4252282,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5049,PAST SALE,June-21-2022,Single Family Residential,1978 Filbert St,San Francisco,CA,94123,1250000.0,2.0,1.0,San Francisco,970.0,1262.0,1900.0,,1289.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1978-Filbert-St-94123/home/910268,San Francisco MLS,422634488,N,Y,37.798643,-122.4320722,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5050,PAST SALE,October-6-2022,Condo/Co-op,45 Bartlett St #301,San Francisco,CA,94110,1225000.0,2.0,2.0,San Francisco,1205.0,23803.0,2014.0,,1017.0,820.0,Sold,,,https://www.redfin.com/CA/San-Francisco/45-Bartlett-St-94110/unit-301/home/109685842,San Francisco MLS,422675560,N,Y,37.7557622,-122.419807,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5051,PAST SALE,September-19-2022,Condo/Co-op,250 King St #372,San Francisco,CA,94107,680000.0,1.0,1.0,San Francisco,752.0,213232.0,2004.0,,904.0,826.0,Sold,,,https://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-372/home/8191002,San Francisco MLS,421563319,N,Y,37.7781222,-122.3932903,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5052,PAST SALE,April-4-2022,Multi-Family (5+ Unit),1737 Chestnut St,San Francisco,CA,94123,4310000.0,0.0,,San Francisco,,3000.0,,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/1737-Chestnut-St-94123/home/560065,San Francisco MLS,421604539,N,Y,37.8011335,-122.4319168,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5053,PAST SALE,November-2-2022,Condo/Co-op,72 Townsend St #308,San Francisco,CA,94107,975000.0,1.0,1.5,San Francisco,950.0,29305.0,,,1026.0,872.0,Sold,,,https://www.redfin.com/CA/San-Francisco/72-Townsend-St-94107/unit-308/home/105420430,San Francisco MLS,422683283,N,Y,37.7814201,-122.390216,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5054,PAST SALE,January-3-2023,Single Family Residential,240 Darien Way,San Francisco,CA,94127,1550000.0,3.0,1.0,SFO - San Francisco,1776.0,3998.0,1925.0,,873.0,34.0,Sold,,,https://www.redfin.com/CA/San-Francisco/240-Darien-Way-94127/home/1387371,CRMLS,NP22202903,N,Y,37.7317476,-122.4689486,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5055,PAST SALE,August-18-2022,Condo/Co-op,38 Bryant St #906,San Francisco,CA,94105,700000.0,1.0,1.0,San Francisco,582.0,32017.0,1994.0,,1203.0,658.0,Sold,,,https://www.redfin.com/CA/San-Francisco/38-Bryant-St-94105/unit-906/home/724805,San Francisco MLS,422627092,N,Y,37.7873536,-122.3888066,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5056,PAST SALE,May-12-2022,Condo/Co-op,2436 Great Hwy #3,San Francisco,CA,94116,1025000.0,2.0,2.0,San Francisco,1004.0,7469.0,2002.0,,1021.0,783.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2436-Great-Hwy-94116/unit-3/home/1537609,San Francisco MLS,422625375,N,Y,37.7410676,-122.506604,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5057,PAST SALE,July-21-2022,Condo/Co-op,1238 Sutter St #501,San Francisco,CA,94109,605000.0,1.0,1.0,San Francisco,514.0,4830.0,2018.0,,1177.0,538.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1238-Sutter-St-94109/unit-501/home/147294658,San Francisco MLS,422642425,N,Y,37.7880028,-122.4208442,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5058,PAST SALE,,Single Family Residential,526 43rd Ave,San Francisco,CA,94121,3001000.0,3.0,2.0,,1969.0,3000.0,1908.0,,1524.0,,,,,https://www.redfin.com/CA/San-Francisco/526-43rd-Ave-94121/home/1091206,,,N,Y,37.7786096,-122.5037027,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5059,PAST SALE,September-19-2022,Condo/Co-op,177 Townsend St #625,San Francisco,CA,94107,1030000.0,2.0,2.0,San Francisco,1020.0,42969.0,2007.0,,1010.0,829.0,Sold,,,https://www.redfin.com/CA/San-Francisco/177-Townsend-St-94107/unit-625/home/17304765,San Francisco MLS,422663083,N,Y,37.7791526,-122.3919931,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5060,PAST SALE,September-6-2022,Condo/Co-op,1101 Green St #702,San Francisco,CA,94109,1050000.0,1.0,1.0,San Francisco,920.0,5279.0,1930.0,,1141.0,1580.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1101-Green-St-94109/unit-702/home/1107742,San Francisco MLS,422652427,N,Y,37.7982681,-122.4174152,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5061,PAST SALE,March-17-2023,Single Family Residential,215 San Juan Ave,San Francisco,CA,94112,1875000.0,3.0,4.0,San Francisco,2251.0,1916.0,1933.0,,833.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/215-San-Juan-Ave-94112/home/885829,San Francisco MLS,422707948,N,Y,37.725041,-122.438323,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5062,PAST SALE,December-28-2022,Condo/Co-op,2701 Van Ness Ave #210,San Francisco,CA,94109,800000.0,1.0,1.0,San Francisco,981.0,11915.0,1929.0,,815.0,768.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2701-Van-Ness-Ave-94109/unit-210/home/1787558,San Francisco MLS,422695862,N,Y,37.8005198,-122.4249146,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5063,PAST SALE,December-22-2022,Condo/Co-op,1925 Gough St #41,San Francisco,CA,94109,4750000.0,3.0,3.5,San Francisco,4000.0,,1908.0,,1188.0,2833.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1925-Gough-St-94109/unit-041/home/12400277,San Francisco MLS,422683918,N,Y,37.7915055,-122.4261534,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5064,PAST SALE,May-31-2022,Condo/Co-op,1001 Pine St #601,San Francisco,CA,94109,720000.0,1.0,1.0,San Francisco,650.0,5000.0,1963.0,,1108.0,584.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1001-Pine-St-94109/unit-601/home/909840,San Francisco MLS,422626379,N,Y,37.790414,-122.4127327,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5065,PAST SALE,August-5-2022,Condo/Co-op,655 Corbett Ave #606,San Francisco,CA,94114,765000.0,1.0,1.0,San Francisco,,17101.0,1964.0,,,611.0,Sold,,,https://www.redfin.com/CA/San-Francisco/655-Corbett-Ave-94114/unit-606/home/1156478,San Francisco MLS,422658137,N,Y,37.7565294,-122.4430524,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5066,PAST SALE,September-14-2022,Condo/Co-op,2280 15th St,San Francisco,CA,94114,1395000.0,2.0,2.0,San Francisco,1300.0,2757.0,1910.0,,1073.0,213.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2280-15th-St-94114/home/1272194,San Francisco MLS,422646912,N,Y,37.7659169,-122.4350637,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5067,PAST SALE,September-26-2022,Single Family Residential,966 Teresita Blvd,San Francisco,CA,94127,1505000.0,3.0,2.0,San Francisco,1530.0,2500.0,1937.0,,984.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/966-Teresita-Blvd-94127/home/690428,San Francisco MLS,422660383,N,Y,37.7344548,-122.4476168,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5068,PAST SALE,December-22-2022,Single Family Residential,125 21st Ave,San Francisco,CA,94121,3998000.0,5.0,6.0,San Francisco,3884.0,2996.0,1911.0,,1029.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/125-21st-Ave-94121/home/2010364,San Francisco MLS,422691660,N,Y,37.7854732,-122.4810542,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5069,PAST SALE,January-18-2023,Single Family Residential,75 Santa Ana Ave,San Francisco,CA,94127,2535000.0,3.0,2.0,San Francisco,1923.0,4795.0,1918.0,,1318.0,208.0,Sold,,,https://www.redfin.com/CA/San-Francisco/75-Santa-Ana-Ave-94127/home/1526286,San Francisco MLS,422699508,N,Y,37.7356389,-122.4677988,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5070,PAST SALE,January-27-2023,Condo/Co-op,36 Collingwood St,San Francisco,CA,94114,1625000.0,2.0,2.0,San Francisco,1272.0,3107.0,1906.0,,1278.0,500.0,Sold,,,https://www.redfin.com/CA/San-Francisco/36-Collingwood-St-94114/home/110031044,San Francisco MLS,422701779,N,Y,37.761806,-122.436532,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5071,PAST SALE,November-4-2022,Single Family Residential,1503 La Salle Ave,San Francisco,CA,94124,799000.0,3.0,2.0,San Francisco,1169.0,2500.0,1929.0,,683.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1503-La-Salle-Ave-94124/home/1455463,San Francisco MLS,422682464,N,Y,37.7353878,-122.3871027,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5072,PAST SALE,September-21-2022,Condo/Co-op,1000 3rd St #415,San Francisco,CA,94158,1500000.0,2.0,2.0,San Francisco,1175.0,46014.0,2018.0,,1277.0,941.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-415/home/146055970,San Francisco MLS,422668467,N,Y,37.775529,-122.390239,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5073,PAST SALE,,Condo/Co-op,8 Jordan Ave #6,San Francisco,CA,94118,1300000.0,2.0,1.0,,996.0,,1920.0,,1305.0,,,,,https://www.redfin.com/CA/San-Francisco/8-Jordan-Ave-94118/unit-6/home/62323235,,,N,Y,37.7858318,-122.4566758,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5074,PAST SALE,December-16-2022,Condo/Co-op,537 Steiner St,San Francisco,CA,94117,1750000.0,3.0,2.5,San Francisco,2462.0,3025.0,1900.0,,711.0,377.0,Sold,,,https://www.redfin.com/CA/San-Francisco/537-Steiner-St-94117/home/21966396,San Francisco MLS,422694236,N,Y,37.7742488,-122.4327875,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5075,PAST SALE,May-5-2022,Condo/Co-op,551 Hudson Ave #304,San Francisco,CA,94124,679000.0,2.0,2.0,San Francisco,1065.0,,2015.0,,638.0,540.0,Sold,,,https://www.redfin.com/CA/San-Francisco/551-Hudson-Ave-94124/unit-304/home/108551534,San Francisco MLS,422624653,N,Y,37.728813,-122.3688888,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5076,PAST SALE,September-23-2022,Condo/Co-op,930 Elizabeth St #1,San Francisco,CA,94114,670195.0,1.0,1.0,San Francisco,578.0,2850.0,1960.0,,1160.0,400.0,Sold,,,https://www.redfin.com/CA/San-Francisco/930-Elizabeth-St-94114/unit-1/home/114068085,San Francisco MLS,422665675,N,Y,37.7518371,-122.4413932,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5077,PAST SALE,December-20-2022,Single Family Residential,688 - 690 Douglass St,San Francisco,CA,94114,3350000.0,5.0,4.0,San Francisco,3127.0,2495.0,1908.0,,1071.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/688-Douglass-St-94114/home/181910384,San Francisco MLS,422691493,N,Y,37.7528173,-122.4388786,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5078,PAST SALE,July-21-2022,Multi-Family (2-4 Unit),671 - 673 7th Ave,San Francisco,CA,94118,1800000.0,6.0,1.0,San Francisco,4050.0,3000.0,1912.0,,444.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/671-673-7th-Ave-94118/unit-673/home/2013034,San Francisco MLS,422643984,N,Y,37.7758441,-122.4653133,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5079,PAST SALE,June-30-2022,Condo/Co-op,1650 Broadway St #305,San Francisco,CA,94109,1230000.0,1.0,1.5,San Francisco,816.0,13547.0,2016.0,,1507.0,1050.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1650-Broadway-94109/unit-305/home/108422771,San Francisco MLS,422640453,N,Y,37.7958929,-122.4244722,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5080,PAST SALE,December-22-2022,Condo/Co-op,446 Fell St,San Francisco,CA,94102,640000.0,1.0,1.5,San Francisco,800.0,1398.0,1900.0,,800.0,280.0,Sold,,,https://www.redfin.com/CA/San-Francisco/446-Fell-St-94102/home/1507346,San Francisco MLS,422689025,N,Y,37.7757978,-122.4252872,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5081,PAST SALE,March-15-2023,Condo/Co-op,301 Main St Unit 10C,San Francisco,CA,94105,888000.0,1.0,1.0,San Francisco,809.0,76210.0,2008.0,,1098.0,1019.0,Sold,,,https://www.redfin.com/CA/San-Francisco/301-Main-St-94105/unit-10C/home/21966702,San Francisco MLS,422703629,N,Y,37.7895974,-122.3911965,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5082,PAST SALE,June-17-2022,Condo/Co-op,1688 Pine St Unit W311,San Francisco,CA,94109,1100000.0,2.0,2.0,San Francisco,925.0,35482.0,2016.0,,1189.0,802.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-W311/home/109687080,San Francisco MLS,422629923,N,Y,37.7895497,-122.4233697,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5083,PAST SALE,October-4-2022,Condo/Co-op,340 Ritch St #5,San Francisco,CA,94107,1005000.0,1.0,1.0,San Francisco,1476.0,3950.0,1994.0,,681.0,500.0,Sold,,,https://www.redfin.com/CA/San-Francisco/340-Ritch-St-94107/unit-5/home/12396287,San Francisco MLS,422673020,N,Y,37.7789668,-122.3942944,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5084,PAST SALE,,Condo/Co-op,1591 Jackson St #22,San Francisco,CA,94109,759000.0,1.0,1.0,,646.0,,1986.0,,1175.0,,,,,https://www.redfin.com/CA/San-Francisco/1591-Jackson-St-94109/unit-22/home/1771054,,,N,Y,37.7939575,-122.4210895,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5085,PAST SALE,August-5-2022,Multi-Family (2-4 Unit),1435 Green St,San Francisco,CA,94109,1940000.0,6.0,2.5,San Francisco,2894.0,2938.0,1908.0,,670.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1435-Green-St-94109/home/1498549,San Francisco MLS,422626515,N,Y,37.7976361,-122.4227446,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5086,PAST SALE,December-15-2022,Condo/Co-op,1160 Mission St #1604,San Francisco,CA,94103,748800.0,1.0,1.0,San Francisco,765.0,43557.0,2008.0,,979.0,819.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-1604/home/17306261,San Francisco MLS,422677618,N,Y,37.7786972,-122.4126145,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5087,PAST SALE,July-27-2022,Condo/Co-op,74 Pond St,San Francisco,CA,94114,1100000.0,2.0,1.5,San Francisco,1220.0,2017.0,1900.0,,902.0,165.0,Sold,,,https://www.redfin.com/CA/San-Francisco/74-Pond-St-94114/home/39910925,San Francisco MLS,422651445,N,Y,37.7631166,-122.4323381,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5088,PAST SALE,September-13-2022,Single Family Residential,70 Idora Ave,San Francisco,CA,94127,1735000.0,4.0,2.0,SAN FRANCISCO,1494.0,3101.0,1928.0,,1161.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/70-Idora-Ave-94127/home/682998,MLSListings,ML81894519,N,Y,37.744825,-122.4558907,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5089,PAST SALE,January-20-2023,Single Family Residential,352 Thornton Ave,San Francisco,CA,94124,1018000.0,3.0,2.0,San Francisco,1326.0,3297.0,,,768.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/352-Thornton-Ave-94124/home/2037400,San Francisco MLS,422692082,N,Y,37.7313444,-122.3959719,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5090,PAST SALE,December-1-2022,Condo/Co-op,260 King St #907,San Francisco,CA,94107,730000.0,1.0,1.0,San Francisco,916.0,213232.0,2004.0,,797.0,882.0,Sold,,,https://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-907/home/12331063,San Francisco MLS,422691189,N,Y,37.7776622,-122.3934514,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5091,PAST SALE,November-4-2022,Condo/Co-op,2635 Buchanan St,San Francisco,CA,94115,2650000.0,3.0,3.0,San Francisco,2633.0,3709.0,1905.0,,1006.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2635-Buchanan-St-94115/home/17306960,San Francisco MLS,422677239,N,Y,37.794219,-122.431846,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5092,PAST SALE,September-15-2022,Single Family Residential,1762 Alemany Blvd,San Francisco,CA,94112,1080000.0,2.0,2.0,San Francisco,1630.0,2831.0,1938.0,,663.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1762-Alemany-Blvd-94112/home/1827948,San Francisco MLS,422670420,N,Y,37.7241654,-122.4376045,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5093,PAST SALE,,Condo/Co-op,3235 Gough St #303,San Francisco,CA,94123,722500.0,2.0,1.0,,878.0,6875.0,1927.0,,823.0,,,,,https://www.redfin.com/CA/San-Francisco/3235-Gough-St-94123/unit-303/home/1425807,,,N,Y,37.803246,-122.4286309,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5094,PAST SALE,November-7-2022,Single Family Residential,1306 Gilman Ave,San Francisco,CA,94124,1124000.0,3.0,2.0,San Francisco,1939.0,2500.0,1935.0,,580.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1306-Gilman-Ave-94124/home/1583166,San Francisco MLS,422684659,N,Y,37.7216876,-122.3937744,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
5095,PAST SALE,September-8-2022,Single Family Residential,1425 Lincoln Way,San Francisco,CA,94122,1725000.0,4.0,3.0,San Francisco,1968.0,2495.0,1920.0,,877.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1425-Lincoln-Way-94122/home/2000028,San Francisco MLS,422669923,N,Y,37.7654293,-122.4734589,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
